0.478	0.573	0.456	0.704
0.532	0.725	0.699	0.663
0.427	0.076	0.666	0.261
0.032	0.274	0.709	0.156
0.644	0.140	0.166	0.703
0.077	0.448	0.833	0.793
0.907	0.745	0.369	0.975
0.365	0.040	0.698	0.596
0.801	0.725	0.392	0.715
0.826	0.193	0.693	0.145
0.440	0.167	0.654	0.427
0.204	0.481	0.874	0.335
0.027	0.103	0.625	0.162
0.685	0.951	0.619	0.894
0.581	0.564	0.905	0.638
0.939	0.512	0.276	0.491
0.967	0.960	0.458	0.894
0.643	0.745	0.813	0.129
0.089	0.079	0.702	0.200
0.161	0.486	0.077	0.165
0.681	0.418	0.655	0.378
0.207	0.760	0.548	0.091
0.667	0.744	0.655	0.402
0.400	0.424	0.942	0.540
0.874	0.454	0.007	0.157
0.909	0.528	0.165	0.270
0.752	0.728	0.400	0.414
0.215	0.803	0.492	0.931
0.321	0.871	0.589	0.482
0.625	0.696	0.043	0.056
0.959	0.911	0.895	0.692
0.690	0.255	0.964	0.173
0.269	0.617	0.848	0.139
0.155	0.173	0.187	0.324
0.381	0.887	0.288	0.240
0.559	0.315	0.227	0.474
0.564	0.992	0.278	0.255
0.111	0.552	0.275	0.503
0.630	0.305	0.607	0.538
0.984	0.301	0.242	0.253
0.381	0.816	0.582	0.598
0.919	0.618	0.437	0.446
0.703	0.688	0.670	0.932
0.010	0.311	0.199	0.813
0.930	0.934	0.258	0.323
0.305	0.690	0.845	0.043
0.878	0.781	0.896	0.951
0.322	0.346	0.945	0.520
0.241	0.077	0.691	0.207
0.370	0.349	0.215	0.375
0.611	0.397	0.209	0.125
0.035	0.687	0.646	0.519
0.272	0.492	0.927	0.476
0.612	0.979	0.725	0.593
0.096	0.824	0.133	0.242
0.725	0.133	0.820	0.530
0.043	0.327	0.446	0.669
0.855	0.419	0.489	0.264
0.621	0.333	0.926	0.441
0.253	0.558	0.965	0.166
0.216	0.395	0.845	0.062
0.071	0.763	0.456	0.118
0.267	0.157	0.255	0.254
0.159	0.000	0.035	0.317
0.422	0.760	0.948	0.445
0.979	0.071	0.674	0.463
0.678	0.702	0.349	0.351
0.072	0.192	0.019	0.227
0.384	0.172	0.905	0.921
0.888	0.978	0.996	0.444
0.486	0.291	0.704	0.684
0.693	0.496	0.711	0.682
0.570	0.436	0.891	0.326
0.985	0.350	0.333	0.789
0.022	0.039	0.874	0.085
0.469	0.264	0.907	0.009
0.361	0.992	0.464	0.392
0.811	0.023	0.468	0.901
0.859	0.230	0.956	0.832
0.298	0.820	0.986	0.392
0.714	0.089	0.435	0.791
0.298	0.240	0.292	0.296
0.472	0.243	0.781	0.277
0.206	0.935	0.494	0.538
0.530	0.347	0.397	0.123
0.950	0.439	0.293	0.810
0.972	0.611	0.127	0.010
0.211	0.187	0.681	0.035
0.529	0.930	0.214	0.192
0.833	0.833	0.524	0.395
0.527	0.176	0.221	0.646
0.478	0.308	0.781	0.009
0.053	0.612	0.262	0.005
0.314	0.567	0.085	0.199
0.101	0.970	0.143	0.828
0.171	0.176	0.478	0.565
0.131	0.512	0.801	0.084
0.349	0.122	0.067	0.804
0.102	0.482	0.662	0.775
0.786	0.386	0.189	0.342
0.355	0.959	0.923	0.728
0.375	0.137	0.197	0.382
0.185	0.714	0.205	0.442
0.130	0.600	0.229	0.384
0.181	0.896	0.857	0.717
0.011	0.220	0.100	0.989
0.040	0.281	0.183	0.343
0.798	0.596	0.642	0.230
0.893	0.683	0.276	0.464
0.625	0.945	0.029	0.548
0.286	0.200	0.546	0.617
0.776	0.579	0.781	0.216
0.495	0.699	0.152	0.379
0.032	0.929	0.978	0.744
0.655	0.200	0.836	0.961
0.695	0.311	0.100	0.671
0.641	0.319	0.772	0.017
0.581	0.031	0.964	0.654
0.667	0.663	0.725	0.094
0.847	0.315	0.569	0.511
0.845	0.358	0.314	0.925
0.428	0.529	0.072	0.493
0.615	0.127	0.450	0.112
0.946	0.427	0.286	0.599
0.613	0.409	0.233	0.191
0.841	0.522	0.036	0.928
0.782	0.027	0.178	0.489
0.192	0.322	0.905	0.713
0.604	0.678	0.056	0.581
0.254	0.534	0.284	0.852
0.279	0.641	0.244	0.531
0.181	0.826	0.899	0.775
0.624	0.359	0.858	0.142
0.071	0.869	0.058	0.577
0.893	0.002	0.747	0.860
0.768	0.990	0.660	0.993
0.696	0.137	0.153	0.161
0.668	0.320	0.347	0.089
0.453	0.848	0.136	0.210
0.676	0.308	0.721	0.720
0.874	0.291	0.191	0.629
0.488	0.083	0.373	0.150
0.479	0.810	0.654	0.653
0.224	0.648	0.431	0.260
0.147	0.338	0.092	0.895
0.711	0.556	0.232	0.193
0.907	0.287	0.843	0.800
0.327	0.499	0.508	0.382
0.672	0.915	0.829	0.358
0.510	0.044	0.315	0.692
0.752	0.490	0.527	0.205
0.448	0.391	0.411	0.815
0.574	0.991	0.705	0.189
0.982	0.296	0.347	0.266
0.333	0.739	0.295	0.011
0.811	0.886	0.271	0.433
0.165	0.820	0.377	0.292
0.297	0.138	0.611	0.654
0.203	0.161	0.116	0.264
0.176	0.533	0.347	0.648
0.157	0.043	0.259	0.702
0.669	0.150	0.913	0.289
0.780	0.757	0.470	0.785
0.875	0.441	0.849	0.387
0.950	0.699	0.568	0.022
0.481	0.593	0.424	0.988
0.973	0.980	0.144	0.954
0.063	0.908	0.506	0.919
0.697	0.762	0.266	0.897
0.462	0.548	0.242	0.050
0.940	0.922	0.660	0.037
0.063	0.115	0.748	0.202
0.242	0.407	0.867	0.613
0.491	0.573	0.532	0.951
0.199	0.799	0.692	0.508
0.039	0.530	0.838	0.226
0.845	0.223	0.382	0.420
0.608	0.277	0.340	0.367
0.335	0.974	0.968	0.096
0.963	0.574	0.389	0.226
0.018	0.404	0.824	0.330
0.699	0.278	0.618	0.618
0.838	0.408	0.834	0.034
0.433	0.772	0.116	0.055
0.183	0.306	0.528	0.309
0.975	0.362	0.413	0.328
0.913	0.220	0.771	0.527
0.389	0.347	0.513	0.133
0.505	0.224	0.313	0.656
0.668	0.440	0.787	0.702
0.212	0.976	0.897	0.662
0.184	0.053	0.802	0.658
0.931	0.105	0.485	0.250
0.184	0.522	0.379	0.755
0.985	0.414	0.066	0.704
0.409	0.866	0.204	0.611
0.560	0.755	0.018	0.830
0.735	0.521	0.194	0.253
0.968	0.758	0.369	0.241
0.810	0.246	0.951	0.945
0.574	0.583	0.091	0.066
0.222	0.879	0.832	0.298
0.532	0.608	0.406	0.443
0.347	0.116	0.010	0.813
0.276	0.428	0.810	0.505
0.323	0.000	0.053	0.986
0.033	0.906	0.161	0.390
0.349	0.575	0.867	0.461
0.511	0.381	0.878	0.591
0.947	0.864	0.851	0.119
0.246	0.899	0.959	0.730
0.677	0.930	0.676	0.700
0.305	0.965	0.837	0.831
0.227	0.528	0.852	0.422
0.252	0.159	0.694	0.888
0.529	0.851	0.775	0.724
0.324	0.353	0.113	0.225
0.069	0.329	0.370	0.725
0.723	0.445	0.061	0.366
0.687	0.990	0.562	0.011
0.089	0.002	0.395	0.094
0.546	0.846	0.505	0.473
0.601	0.306	0.975	0.051
0.520	0.776	0.465	0.667
0.537	0.290	0.410	0.304
0.156	0.299	0.794	0.108
0.005	0.270	0.116	0.792
0.378	0.062	0.643	0.548
0.864	0.703	0.185	0.284
0.035	0.757	0.203	0.197
0.196	0.454	0.028	0.091
0.626	0.280	0.302	0.903
0.784	0.862	0.924	0.316
0.603	0.790	0.767	0.149
0.019	0.262	0.471	0.152
0.836	0.383	0.213	0.344
0.019	0.492	0.205	0.816
0.408	0.800	0.056	0.416
0.295	0.494	0.064	0.274
0.232	0.033	0.943	0.597
0.545	0.859	0.667	0.368
0.249	0.212	0.869	0.411
0.480	0.246	0.488	0.579
0.368	0.861	0.042	0.134
0.757	0.824	0.553	0.832
0.403	0.804	0.784	0.636
0.171	0.343	0.933	0.355
0.246	0.717	0.237	0.733
0.758	0.922	0.044	0.831
0.941	0.231	0.800	0.200
0.249	0.307	0.010	0.482
0.925	0.312	0.829	0.459
0.975	0.136	0.371	0.583
0.324	0.443	0.748	0.016
0.629	0.242	0.934	0.943
0.517	0.543	0.351	0.273
0.492	0.955	0.177	0.054
0.207	0.563	0.772	0.818
0.274	0.489	0.717	0.613
0.988	0.101	0.322	0.955
0.880	0.527	0.722	0.936
0.129	0.956	0.286	0.994
0.540	0.011	0.537	0.258
0.419	0.758	0.621	0.206
0.342	0.426	0.061	0.028
0.715	0.211	0.008	0.215
0.587	0.065	0.279	0.114
0.944	0.640	0.796	0.710
0.805	0.150	0.612	0.587
0.062	0.656	0.585	0.800
0.093	0.107	0.568	0.811
0.248	0.608	0.984	0.349
0.159	0.576	0.205	0.558
0.399	0.950	0.326	0.424
0.173	0.409	0.405	0.558
0.319	0.493	0.217	0.934
0.603	0.024	0.866	0.898
0.489	0.074	0.557	0.562
0.690	0.470	0.285	0.025
0.742	0.207	0.028	0.683
0.162	0.368	0.333	0.174
0.241	0.670	0.384	0.326
0.052	0.422	0.804	0.799
0.291	0.180	0.926	0.648
0.922	0.643	0.681	0.601
0.130	0.073	0.384	0.180
0.824	0.833	0.608	0.294
0.602	0.062	0.099	0.738
0.893	0.631	0.914	0.354
0.827	0.604	0.424	0.828
0.134	0.644	0.503	0.665
0.535	0.039	0.622	0.467
0.571	0.645	0.127	0.281
0.508	0.450	0.031	0.863
0.757	0.097	0.037	0.058
0.140	0.016	0.263	0.269
0.034	0.762	0.713	0.899
0.188	0.481	0.013	0.131
0.612	0.068	0.875	0.512
0.533	0.877	0.295	0.490
0.588	0.161	0.559	0.151
0.882	0.790	0.766	0.085
0.026	0.491	0.372	0.567
0.770	0.615	0.144	0.887
0.155	0.541	0.176	0.098
0.538	0.886	0.958	0.395
0.250	0.178	0.921	0.271
0.271	0.341	0.332	0.751
0.866	0.869	0.244	0.463
0.527	0.699	0.414	0.540
0.991	0.337	0.095	0.337
0.983	0.638	0.881	0.092
0.450	0.434	0.335	0.930
0.247	0.909	0.110	0.975
0.201	0.604	0.892	0.640
0.446	0.839	0.761	0.613
0.005	0.867	0.784	0.900
0.843	0.991	0.948	0.851
0.431	0.222	0.775	0.347
0.265	0.352	0.823	0.640
0.859	0.653	0.927	0.095
0.470	0.311	0.437	0.521
0.647	0.933	0.240	0.588
0.212	0.559	0.583	0.893
0.086	0.470	0.895	0.212
0.677	0.797	0.654	0.348
0.402	0.240	0.473	0.253
0.627	0.196	0.882	0.605
0.408	0.289	0.959	0.128
0.753	0.881	0.135	0.116
0.555	0.169	0.292	0.945
0.413	0.454	0.842	0.914
0.115	0.556	0.917	0.856
0.644	0.282	0.460	0.673
0.678	0.448	0.305	0.341
0.177	0.949	0.755	0.136
0.955	0.740	0.504	0.020
0.323	0.617	0.014	0.428
0.735	0.209	0.146	0.606
0.746	0.654	0.787	0.428
0.932	0.380	0.980	0.365
0.429	0.788	0.925	0.610
0.837	0.828	0.486	0.498
0.347	0.771	0.250	0.280
0.628	0.673	0.245	0.883
0.068	0.940	0.741	0.488
0.024	0.144	0.045	0.386
0.254	0.006	0.640	0.500
0.367	0.734	0.531	0.717
0.964	0.262	0.859	0.892
0.713	0.046	0.940	0.187
0.236	0.935	0.978	0.472
0.783	0.285	0.110	0.538
0.093	0.955	0.781	0.318
0.509	0.392	0.388	0.713
0.627	0.305	0.697	0.839
0.962	0.269	0.312	0.606
0.034	0.508	0.917	0.034
0.224	0.322	0.116	0.044
0.346	0.817	0.803	0.435
0.565	0.019	0.060	0.556
0.777	0.628	0.580	0.169
0.427	0.061	0.438	0.877
0.964	0.994	0.494	0.494
0.138	0.979	0.883	0.725
0.372	0.329	0.157	0.164
0.677	0.117	0.670	0.630
0.831	0.435	0.048	0.775
0.014	0.423	0.287	0.160
0.439	0.391	0.101	0.603
0.660	0.639	0.585	0.981
0.350	0.430	0.356	0.850
0.193	0.532	0.395	0.162
0.638	0.151	0.717	0.312
0.603	0.393	0.891	0.729
0.340	0.298	0.744	0.494
0.899	0.801	0.314	0.903
0.585	0.275	0.468	0.263
0.718	0.736	0.250	0.437
0.531	0.558	0.683	0.906
0.648	0.606	0.580	0.119
0.325	0.682	0.497	0.864
0.961	0.569	0.587	0.267
0.796	0.145	0.725	0.793
0.593	0.034	0.406	0.384
0.787	0.311	0.610	0.618
0.615	0.247	0.631	0.948
0.232	0.727	0.636	0.010
0.129	0.744	0.156	0.086
0.330	0.865	0.483	0.833
0.947	0.065	0.892	0.525
0.975	0.633	0.181	0.627
0.047	0.487	0.075	0.946
0.575	0.431	0.181	0.791
0.280	0.242	0.960	0.887
0.970	0.514	0.859	0.554
0.678	0.429	0.991	0.416
0.760	0.556	0.002	0.720
0.296	0.455	0.219	0.322
0.502	0.269	0.441	0.714
0.007	0.929	0.021	0.542
0.074	0.476	0.957	0.640
0.631	0.462	0.970	0.303
0.267	0.753	0.096	0.716
0.163	0.740	0.076	0.651
0.313	0.938	0.345	0.127
0.038	0.902	0.914	0.392
0.968	0.020	0.113	0.977
0.803	0.906	0.003	0.116
0.715	0.143	0.671	0.576
0.923	0.313	0.819	0.777
0.015	0.629	0.494	0.551
0.363	0.980	0.147	0.616
0.458	0.854	0.169	0.877
0.082	0.520	0.528	0.445
0.427	0.258	0.875	0.169
0.309	0.851	0.577	0.842
0.922	0.766	0.776	0.323
0.166	0.944	0.099	0.369
0.387	0.475	0.671	0.894
0.885	0.796	0.408	0.889
0.737	0.976	0.101	0.182
0.853	0.171	0.042	0.887
0.880	0.779	0.895	0.338
0.183	0.275	0.590	0.239
0.112	0.639	0.658	0.167
0.281	0.774	0.986	0.050
0.680	0.535	0.955	0.257
0.988	0.881	0.985	0.525
0.669	0.510	0.130	0.436
0.836	0.013	0.727	0.597
0.023	0.421	0.840	0.392
0.021	0.844	0.141	0.261
0.186	0.516	0.903	0.750
0.649	0.459	0.063	0.148
0.548	0.992	0.635	0.263
0.799	0.327	0.775	0.488
0.930	0.846	0.789	0.483
0.019	0.052	0.507	0.671
0.422	0.922	0.378	0.814
0.518	0.494	0.173	0.584
0.686	0.953	0.109	0.344
0.576	0.051	0.898	0.183
0.336	0.469	0.922	0.551
0.138	0.090	0.629	0.853
0.286	0.479	0.111	0.484
0.883	0.292	0.171	0.115
0.479	0.877	0.305	0.291
0.377	0.867	0.932	0.230
0.962	0.878	0.818	0.184
0.443	0.267	0.330	0.525
0.203	0.002	0.470	0.288
0.076	0.804	0.053	0.498
0.184	0.668	0.303	0.007
0.651	0.738	0.416	0.821
0.760	0.104	0.218	0.952
0.010	0.823	0.277	0.519
0.238	0.673	0.915	0.564
0.209	0.003	0.283	0.137
0.129	0.516	0.409	0.009
0.775	0.600	0.233	0.851
0.444	0.053	0.006	0.555
0.330	0.554	0.724	0.644
0.801	0.770	0.361	0.473
0.259	0.294	0.805	0.683
0.505	0.564	0.389	0.428
0.097	0.663	0.987	0.954
0.099	0.633	0.652	0.278
0.311	0.442	0.508	0.162
0.708	0.478	0.454	0.675
0.952	0.020	0.581	0.496
0.937	0.246	0.897	0.977
0.420	0.354	0.277	0.496
0.112	0.216	0.482	0.917
0.292	0.908	0.798	0.432
0.713	0.309	0.006	0.114
0.667	0.411	0.082	0.287
0.386	0.491	0.936	0.343
0.151	0.736	0.185	0.177
0.644	0.076	0.714	0.712
0.169	0.448	0.561	0.364
0.609	0.499	0.208	0.934
0.754	0.961	0.634	0.463
0.618	0.093	0.319	0.615
0.139	0.767	0.205	0.098
0.460	0.237	0.068	0.629
0.101	0.072	0.562	0.505
0.777	0.620	0.019	0.125
0.172	0.321	0.875	0.744
0.531	0.087	0.054	0.943
0.008	0.551	0.083	0.781
0.376	0.999	0.859	0.578
0.879	0.190	0.809	0.259
0.639	0.759	0.719	0.884
0.006	0.265	0.672	0.061
0.216	0.122	0.317	0.055
0.238	0.210	0.797	0.335
0.263	0.304	0.923	0.067
0.901	0.134	0.038	0.287
0.650	0.814	0.612	0.168
0.770	0.999	0.859	0.169
0.966	0.285	0.446	0.157
0.696	0.935	0.511	0.814
0.055	0.771	0.971	0.674
0.945	0.107	0.717	0.678
0.265	0.812	0.892	0.333
0.837	0.871	0.898	0.972
0.275	0.983	0.356	0.856
0.332	0.249	0.077	0.073
0.417	0.359	0.052	0.643
0.921	0.279	0.917	0.572
0.101	0.888	0.628	0.523
0.302	0.090	0.301	0.620
0.686	0.434	0.741	0.185
0.411	0.919	0.031	0.152
0.828	0.800	0.106	0.336
0.925	0.265	0.810	0.360
0.781	0.597	0.351	0.179
0.242	0.171	0.218	0.081
0.218	0.925	0.049	0.966
0.253	0.716	0.479	0.913
0.469	0.557	0.037	0.119
0.536	0.449	0.934	0.251
0.919	0.083	0.539	0.950
0.509	0.692	0.219	0.021
0.203	0.552	0.240	0.367
0.243	0.069	0.217	0.660
0.816	0.876	0.109	0.475
0.514	0.812	0.229	0.122
0.952	0.197	0.923	0.211
0.685	0.682	0.606	0.374
0.499	0.819	0.524	0.841
0.448	0.563	0.256	0.990
0.220	0.813	0.119	0.510
0.886	0.616	0.739	0.801
0.010	0.613	0.647	0.974
0.733	0.716	0.526	0.766
0.506	0.961	0.670	0.664
0.063	0.989	0.965	0.896
0.196	0.490	0.320	0.540
0.550	0.949	0.507	0.933
0.156	0.840	0.579	0.678
0.149	0.860	0.246	0.530
0.598	0.360	0.362	0.528
0.492	0.812	0.970	0.628
0.667	0.232	0.869	0.855
0.773	0.068	0.296	0.166
0.856	0.280	0.236	0.336
0.601	0.308	0.136	0.865
0.177	0.994	0.268	0.292
0.258	0.452	0.685	0.566
0.653	0.342	0.348	0.113
0.604	0.243	0.770	0.937
0.724	0.381	0.959	0.282
0.093	0.069	0.999	0.473
0.359	0.285	0.062	0.853
0.890	0.521	0.741	0.978
0.825	0.526	0.228	0.744
0.899	0.277	0.054	0.304
0.239	0.137	0.392	0.530
0.709	0.206	0.439	0.515
0.931	0.707	0.397	0.657
0.113	0.604	0.981	0.977
0.189	0.465	0.429	0.602
0.989	0.429	0.464	0.894
0.630	0.484	0.105	0.110
0.578	0.665	0.196	0.887
0.917	0.761	0.001	0.843
0.061	0.799	0.142	0.546
0.848	0.590	0.410	0.622
0.653	0.287	0.420	0.170
0.541	0.243	0.628	0.591
0.706	0.554	0.021	0.066
0.462	0.435	0.067	0.479
0.056	0.808	0.993	0.933
0.009	0.294	0.763	0.346
0.857	0.514	0.096	0.698
0.111	0.176	0.821	0.463
0.326	0.934	0.364	0.038
0.992	0.149	0.613	0.208
0.296	0.647	0.276	0.221
0.773	0.324	0.472	0.260
0.067	0.807	0.128	0.559
0.190	0.982	0.061	0.322
0.822	0.860	0.639	0.303
0.532	0.772	0.137	0.930
0.822	0.502	0.916	0.321
0.386	0.537	0.072	0.099
0.194	0.759	0.141	0.142
0.074	0.725	0.736	0.597
0.377	0.475	0.278	0.154
0.145	0.360	0.900	0.747
0.787	0.400	0.162	0.508
0.047	0.987	0.417	0.699
0.246	0.465	0.862	0.936
0.582	0.485	0.829	0.264
0.872	0.391	0.543	0.897
0.341	0.408	0.447	0.002
0.119	0.951	0.400	0.457
0.295	0.279	0.205	0.156
0.240	0.907	0.333	0.288
0.085	0.735	0.257	0.051
0.951	0.453	0.744	0.987
0.449	0.762	0.051	0.926
0.709	0.212	0.207	0.225
0.132	0.574	0.432	0.262
0.228	0.778	0.460	0.220
0.646	0.556	0.229	0.974
0.358	0.521	0.250	0.691
0.985	0.193	0.231	0.608
0.705	0.773	0.894	0.645
0.129	0.873	0.068	0.085
0.179	0.028	0.077	0.225
0.932	0.495	0.297	0.761
0.569	0.820	0.319	0.590
0.439	0.562	0.214	0.211
0.506	0.347	0.824	0.668
0.701	0.235	0.627	0.487
0.260	0.468	0.510	0.009
0.202	0.660	0.687	0.468
0.630	0.018	0.397	0.903
0.426	0.070	0.976	0.811
0.638	0.441	0.599	0.287
0.560	0.568	0.216	0.056
0.835	0.610	0.293	0.551
0.802	0.922	0.686	0.805
0.586	0.402	0.784	0.622
0.748	0.536	0.750	0.640
0.019	0.571	0.756	0.316
0.175	0.958	0.070	0.736
0.973	0.882	0.456	0.911
0.615	0.613	0.282	0.135
0.534	0.227	0.172	0.294
0.870	0.843	0.971	0.269
0.609	0.146	0.320	0.450
0.727	0.837	0.640	0.895
0.309	0.404	0.670	0.334
0.231	0.490	0.003	0.194
0.565	0.481	0.255	0.524
0.251	0.306	0.455	0.923
0.318	0.176	0.549	0.971
0.212	0.122	0.443	0.685
0.123	0.279	0.941	0.773
0.746	0.917	0.769	0.746
0.537	0.516	0.346	0.047
0.970	0.771	0.479	0.293
0.714	0.197	0.209	0.803
0.125	0.729	0.561	0.613
0.720	0.257	0.575	0.369
0.134	0.208	0.233	0.903
0.826	0.162	0.407	0.624
0.966	0.747	0.786	0.444
0.561	0.944	0.073	0.070
0.022	0.366	0.404	0.920
0.709	0.537	0.843	0.139
0.354	0.939	0.422	0.171
0.024	0.693	0.849	0.032
0.254	0.136	0.732	0.782
0.364	0.157	0.001	0.605
0.414	0.436	0.659	0.695
0.786	0.062	0.899	0.456
0.313	0.375	0.471	0.867
0.014	0.003	0.341	0.119
0.364	0.072	0.465	0.219
0.930	0.745	0.225	0.417
0.475	0.944	0.683	0.577
0.563	0.952	0.304	0.174
0.690	0.508	0.913	0.750
0.065	0.267	0.563	0.495
0.412	0.584	0.682	0.709
0.752	0.081	0.653	0.632
0.758	0.725	0.446	0.443
0.463	0.721	0.978	0.765
0.440	0.846	0.686	0.991
0.488	0.783	0.510	0.139
0.664	0.572	0.785	0.089
0.219	0.238	0.134	0.237
0.231	0.326	0.409	0.263
0.662	0.227	0.759	0.879
0.484	0.054	0.356	0.255
0.799	0.593	0.992	0.251
0.947	0.417	0.531	0.603
0.316	0.183	0.193	0.142
0.962	0.099	0.188	0.263
0.490	0.430	0.243	0.228
0.189	0.518	0.888	0.664
0.155	0.254	0.486	0.286
0.055	0.941	0.094	0.865
0.227	0.220	0.999	0.864
0.796	0.516	0.651	0.889
0.535	0.468	0.592	0.032
0.107	0.706	0.348	0.460
0.323	0.666	0.333	0.204
0.184	0.329	0.971	0.439
0.448	0.300	0.968	0.851
0.839	0.211	0.601	0.143
0.813	0.540	0.204	0.711
0.588	0.153	0.082	0.807
0.612	0.123	0.426	0.823
0.921	0.031	0.013	0.149
0.304	0.049	0.746	0.212
0.927	0.388	0.321	0.958
0.623	0.541	0.589	0.394
0.240	0.510	0.425	0.176
0.317	0.821	0.481	0.142
0.554	0.756	0.128	0.095
0.890	0.807	0.185	0.129
1.000	0.615	0.316	0.633
0.643	0.657	0.631	0.718
0.302	0.944	0.682	0.380
0.275	0.884	0.054	0.507
0.243	0.561	0.083	0.534
0.773	0.005	0.610	0.311
0.910	0.871	0.099	0.897
0.828	0.045	0.809	0.878
0.768	0.974	0.728	0.156
0.673	0.595	0.168	0.677
0.646	0.575	0.818	0.223
0.743	0.217	0.736	0.052
0.612	0.822	0.840	0.863
0.970	0.954	0.223	0.373
0.290	0.886	0.830	0.529
0.985	0.265	0.311	0.838
0.788	0.558	0.496	0.354
0.032	0.236	0.362	0.326
0.822	0.436	0.276	0.142
0.145	0.199	0.559	0.008
0.284	0.330	0.648	0.097
0.017	0.323	0.869	0.002
0.981	0.374	0.726	0.941
0.386	0.563	0.721	0.653
0.755	0.664	0.365	0.194
0.556	0.182	0.431	0.376
0.943	0.442	0.836	0.318
0.832	0.555	0.564	0.702
0.516	0.709	0.500	0.119
0.071	0.082	0.136	0.326
0.768	0.183	0.040	0.465
0.494	0.330	0.290	0.170
0.768	0.305	0.300	0.243
0.665	0.226	0.822	0.632
0.481	0.585	0.327	0.863
0.480	0.325	0.729	0.164
0.852	0.141	0.206	0.784
0.137	0.535	0.074	0.343
0.732	0.931	0.387	0.987
0.382	0.638	0.132	0.677
0.353	0.972	0.264	0.111
0.977	0.256	0.291	0.705
0.255	0.947	0.784	0.578
0.374	0.913	0.257	0.534
0.588	0.691	0.955	0.569
0.613	0.064	0.752	0.361
0.069	0.439	0.459	0.103
0.194	0.422	0.205	0.139
0.622	0.818	0.808	0.018
0.976	0.818	0.858	0.318
0.885	0.771	0.174	0.677
0.513	0.161	0.514	0.432
0.051	0.152	0.942	0.337
0.139	0.680	0.560	0.994
0.095	0.398	0.216	0.965
0.920	0.781	0.892	0.215
0.903	0.238	0.928	0.948
0.287	0.517	0.766	0.159
0.742	0.645	0.145	0.366
0.420	0.592	0.315	0.122
0.927	0.643	0.218	0.415
0.842	0.226	0.659	0.627
0.394	0.355	0.377	0.813
0.007	0.576	0.810	0.018
0.541	0.245	0.872	0.202
0.755	0.998	0.550	0.056
0.554	0.232	0.588	0.104
0.884	0.551	0.135	0.612
0.940	0.956	0.142	0.508
0.400	0.272	0.164	0.358
0.594	0.259	0.044	0.641
0.055	0.114	0.906	0.763
0.091	0.048	0.348	0.055
0.213	0.869	0.611	0.007
0.413	0.452	0.353	0.953
0.986	0.828	0.560	0.474
0.884	0.644	0.293	0.787
0.185	0.240	0.049	0.071
0.682	0.524	0.605	0.545
0.504	0.788	0.556	0.249
0.444	0.603	0.884	0.965
0.967	0.257	0.178	0.510
0.065	0.834	0.092	0.609
0.443	0.803	0.528	0.934
0.313	0.362	0.593	0.291
0.568	0.388	0.243	0.008
0.571	0.382	0.965	0.885
0.810	0.200	0.177	0.896
0.437	0.521	0.137	0.246
0.162	0.012	0.254	0.719
0.400	0.313	0.242	0.395
0.222	0.919	0.080	0.890
0.080	0.283	0.768	0.377
0.697	0.846	0.241	0.405
0.549	0.809	0.998	0.025
0.121	0.198	0.418	0.588
0.308	0.353	0.873	0.253
0.099	0.197	0.507	0.276
0.354	0.937	0.491	0.311
0.712	0.140	0.222	0.368
0.814	0.835	0.131	0.287
0.960	0.369	0.142	0.381
0.723	0.573	0.614	0.412
0.792	0.457	0.490	0.831
0.624	0.872	0.364	0.617
0.678	0.710	0.933	0.040
0.056	0.037	0.466	0.926
0.738	0.851	0.841	0.349
0.740	0.018	0.445	0.556
0.064	0.127	0.695	0.174
0.430	0.289	0.328	0.289
0.798	0.666	0.361	0.356
0.517	0.300	0.032	0.815
0.555	0.170	0.682	0.079
0.762	0.316	0.797	0.128
0.544	0.075	0.859	0.916
0.349	0.577	0.818	0.235
0.005	0.651	0.943	0.181
0.385	0.160	0.270	0.642
0.702	0.648	0.428	0.395
0.052	0.836	0.258	0.022
0.712	0.510	0.055	0.002
0.015	0.418	0.175	0.654
0.141	0.762	0.173	0.005
0.522	0.287	0.559	0.614
0.058	0.774	0.047	0.624
0.020	0.857	0.123	0.998
0.403	0.164	0.102	0.615
0.478	0.939	0.329	0.047
0.873	0.712	0.028	0.052
0.874	0.381	0.771	0.486
0.978	0.135	0.025	0.149
0.346	0.952	0.386	0.551
0.479	0.846	0.607	0.785
0.051	0.144	0.953	0.208
0.516	0.073	0.582	0.948
0.749	0.898	0.315	0.688
0.471	0.572	0.461	0.452
0.557	0.318	0.347	0.192
0.985	0.120	0.399	0.691
0.639	0.447	0.104	0.721
0.483	0.457	0.797	0.965
0.563	0.564	0.698	0.752
0.634	0.039	0.359	0.202
0.726	0.208	0.094	0.911
0.697	0.850	0.487	0.523
0.276	0.617	0.441	0.360
0.200	0.562	0.900	0.433
0.213	0.259	0.958	0.831
0.224	0.437	0.780	0.637
0.633	0.875	0.517	0.298
0.830	0.663	0.362	0.939
0.894	0.897	0.532	0.076
0.305	0.740	0.921	0.439
0.602	0.579	0.566	0.358
0.333	0.576	0.612	0.049
0.187	0.125	0.584	0.165
0.085	0.365	0.009	0.880
0.641	0.461	0.023	0.829
0.693	0.599	0.739	0.016
0.825	0.731	0.769	0.949
0.291	0.628	0.134	0.984
0.298	0.353	0.059	0.824
0.436	0.509	0.246	0.716
0.141	0.183	0.423	0.763
0.849	0.796	0.409	0.584
0.949	0.478	0.065	0.123
0.772	0.525	0.912	0.942
